gene_id,log2FoldChange,padj
Os11g0145400,-0.072466992,0.855763961
Os04g0409500,-0.071084991,0.855763961
Os02g0554000,-0.063318359,0.855763961
Os08g0480800,-0.079931868,0.855763961
Os03g0334100,-0.114669335,0.855763961
Os05g0533500,-0.06229603,0.855763961
Os08g0427300,0.068518238,0.855763961
Os05g0319100,0.105827421,0.855763961
Os03g0773150,0.082532407,0.855763961
Os06g0150300,-0.464107685,1.0
Os02g0700400,-0.223591587,0.855763961
Os03g0761100,0.12431867,0.855763961
Os02g0742200,0.088722793,0.855763961
Os05g0496500,0.155947439,0.855837246
Os09g0551000,-0.153970486,0.855837246
Os02g0738400,0.141308471,0.855913748
Os05g0108450,-0.179050575,0.855913748
Os04g0623550,-0.213023428,0.855913748
Os06g0130500,-0.068878293,0.855913748
Os01g0582400,-0.056129114,0.855913748
Os06g0112800,-0.054834528,0.856053759
Os10g0372500,1.135197539,1.0
Os02g0738950,1.135197539,1.0
Os06g0282400,0.876695976,1.0
Os09g0531100,-0.15033108,0.856178925
Os02g0224400,0.06525815,0.856208972
Os02g0692000,-0.120009022,0.856208972
Os05g0154600,0.053514909,0.856208972
Os03g0367000,-0.055955354,0.856208972
Os03g0731900,0.062244659,0.856208972
Os06g0610550,0.168425402,0.856208972
Os07g0620200,-0.052388979,0.856208972
Os03g0728200,0.122023843,0.856208972
Os11g0227000,-0.133881561,0.856208972
Os02g0706400,0.076645162,0.856208972
Os01g0584800,-0.107835554,0.856208972
Os09g0296400,-0.164287498,0.856208972
Os03g0785200,-0.168646932,0.856208972
Os05g0501350,-0.110913807,0.856208972
Os10g0492300,-0.157706802,0.856208972
Os08g0113400,0.154740787,0.856208972
Os02g0179900,-0.082271267,0.856208972
Os08g0200600,1.528062291,1.0
Os02g0247600,1.528062291,1.0
Os04g0559000,1.528062291,1.0
Os03g0307400,0.080224697,0.856220274
Os03g0701500,-0.319136439,0.856323474
Os07g0637600,0.168987656,0.856323474
Os06g0221200,0.081967209,0.856357772
Os02g0148400,-0.094257829,0.856385515
Os08g0352250,-0.906557794,1.0
Os01g0888022,-0.739408826,1.0
Os12g0605300,-0.066454818,0.856481151
Os03g0149300,-0.124999286,0.856481151
Os05g0304900,0.244752202,0.856481151
Os09g0515500,-0.070155067,0.856481151
Os06g0600700,0.086503366,0.856481151
Os10g0503700,0.054291631,0.856481151
Os03g0118900,-0.088526249,0.856486597
Os06g0699400,-0.060471469,0.85650428
Os04g0642300,1.904316874,1.0
Os06g0528350,1.904316874,1.0
Os09g0458600,1.904316874,1.0
Os10g0474250,1.904316874,1.0
Os07g0571800,1.904316874,1.0
Os01g0899387,1.904316874,1.0
Os11g0201000,1.904316874,1.0
Os01g0234499,1.904316874,1.0
Os09g0278300,1.904316874,1.0
Os04g0648800,1.904316874,1.0
Os02g0123450,1.904316874,1.0
Os09g0307400,1.904316874,1.0
Os11g0706801,1.904316874,1.0
Os01g0630000,1.904316874,1.0
Os06g0176900,1.904316874,1.0
Os03g0650300,1.904316874,1.0
Os06g0213700,1.904316874,1.0
Os12g0480800,1.904316874,1.0
Os01g0823150,1.904316874,1.0
Os06g0703600,1.904316874,1.0
Os01g0230700,1.904316874,1.0
Os05g0140800,1.904316874,1.0
Os07g0622250,1.904316874,1.0
Os01g0799050,1.904316874,1.0
Os02g0220100,1.904316874,1.0
Os06g0330400,1.904316874,1.0
Os08g0195000,1.904316874,1.0
Os02g0725900,1.904316874,1.0
Os03g0212950,1.904316874,1.0
Os01g0157200,1.904316874,1.0
Os03g0380700,1.904316874,1.0
Os05g0368400,1.904316874,1.0
Os11g0528812,1.904316874,1.0
Os02g0775300,-0.264121102,0.85650428
Os02g0666600,-0.252598838,0.85650428
Os04g0585400,0.146783772,0.85650428
Os02g0128000,-0.120259857,0.856616854
Os10g0146601,-0.518400503,1.0
Os02g0509600,-0.16030427,0.85679876
Os06g0243801,1.52801137,1.0
Os01g0929967,0.673948516,1.0
Os09g0505850,-0.875164586,1.0
Os11g0435100,-0.875164586,1.0
Os08g0172800,-0.875164586,1.0
Os02g0822400,0.729901702,1.0
Os12g0604600,0.511297617,1.0
Os02g0613400,-0.086509131,0.856947342
Os04g0531200,1.132527951,1.0
Os05g0557600,-0.065883236,0.85698544
Os02g0182500,0.073171427,0.85698544
Os01g0951400,0.087090319,0.85701611
Os10g0397400,0.161698046,0.857077358
Os02g0833200,0.107878841,0.857077358
Os01g0862600,-0.090864141,0.857077358
Os07g0115600,-0.227930024,0.857077358
Os03g0298600,-0.064414939,0.85713137
Os06g0494400,-0.190446074,0.85713137
Os08g0404350,-0.149995237,0.857391406
Os05g0533700,0.07682251,0.857391406
Os11g0242500,0.185576392,0.857391406
Os11g0149300,0.15450747,0.857401708
Os09g0555450,-0.107972237,0.857401708
Os05g0494900,0.058568202,0.857401708
Os12g0431100,0.133265242,0.857418678
Os03g0708750,0.815034439,1.0
Os01g0934000,-0.051911057,0.857476868
Os05g0323100,0.093317489,0.85748084
Os01g0251100,0.068557786,0.85748084
Os05g0428600,-1.139797252,1.0
Os11g0131300,-0.097043217,0.857583832
Os10g0464400,-0.051485256,0.857583832
Os05g0566500,0.067990027,0.857583832
Os11g0702501,-0.247547882,0.857589805
Os04g0364800,0.415050521,0.857589805
Os12g0538100,-0.083152894,0.857630864
Os12g0178700,0.132050082,0.857630864
Os07g0541000,0.154785911,0.857630864
Os02g0757900,0.065626342,0.857630864
Os05g0526300,0.087043787,0.857630864
Os04g0254300,0.164693285,0.857630864
Os02g0163533,-0.782751614,1.0
Os08g0103400,-0.128518401,0.8576845
Os01g0843432,0.251741332,0.8576845
Os04g0629600,-0.09268434,0.8576845
Os09g0468150,-0.111304608,0.8576845
Os05g0555800,0.092090341,0.8576845
Os12g0244500,-0.082595876,0.8576845
Os06g0191300,0.1366427,0.857753759
Os03g0588800,0.954387212,1.0
Os05g0216950,0.621913818,1.0
Os06g0495800,0.099614007,0.857819311
Os04g0584900,0.110581469,0.857829034
Os06g0196300,-0.20253231,0.857829034
Os02g0740300,0.066553847,0.857829034
Os05g0213500,-0.076266322,0.857913942
Os05g0129200,0.770754031,1.0
Os07g0177100,-0.068835348,0.857935349
Os08g0490300,0.072630697,0.857986252
Os06g0145950,0.127264825,0.857986252
Os06g0544100,-0.116596595,0.857986252
Os07g0631700,-0.129402358,0.857986252
Os03g0334200,-0.242512654,0.858016781
Os02g0679500,0.067093758,0.858035134
Os05g0304501,-0.469669053,1.0
Os02g0738100,-0.309234262,0.858086427
Os04g0432200,0.100418815,0.858155618
Os02g0457600,0.51409792,1.0
Os07g0484200,0.676580585,0.858161151
Os01g0920000,-0.071426421,0.858174207
Os03g0701100,0.241502899,0.858190302
Os07g0543100,-1.804642659,1.0
Os02g0240300,-1.804642659,1.0
Os01g0793300,-1.804642659,1.0
Os02g0810600,-1.804642659,1.0
Os07g0482433,-1.804642659,1.0
Os12g0540100,-1.804642659,1.0
Os02g0593100,-1.804642659,1.0
Os05g0353600,-1.804642659,1.0
Os03g0124033,-1.804642659,1.0
Os01g0274300,-1.804642659,1.0
Os10g0346300,-1.804642659,1.0
Os11g0118800,-1.804642659,1.0
Os03g0281466,-1.804642659,1.0
Os02g0578201,-1.804642659,1.0
Os04g0476650,-1.804642659,1.0
Os09g0260200,-1.804642659,1.0
Os05g0147800,-1.804642659,1.0
Os02g0773450,-1.804642659,1.0
Os06g0722600,-1.804642659,1.0
Os05g0225800,-1.804642659,1.0
Os01g0614400,-1.804642659,1.0
Os02g0580983,-1.804642659,1.0
Os03g0581400,-1.804642659,1.0
Os10g0480350,-1.804642659,1.0
Os05g0592450,-1.804642659,1.0
Os03g0579550,-1.804642659,1.0
Os05g0163050,-1.804642659,1.0
Os11g0420200,-1.804642659,1.0
Os02g0833500,-1.804642659,1.0
Os01g0348800,-1.804642659,1.0
Os02g0744100,0.190551717,0.858190302
Os08g0546500,-0.260992397,0.858190302
Os05g0151300,0.054311258,0.858190302
Os11g0198900,-0.270392844,0.858190302
Os08g0492100,0.059679518,0.858190302
Os09g0468650,0.178423119,0.858190302
Os08g0412401,-0.072427058,0.858237602
Os03g0270700,0.07636091,0.858237602
Os06g0204800,-1.309122278,1.0
Os11g0160500,0.068423629,0.858301601
Os03g0657000,-0.057349562,0.858301601
Os05g0541800,0.14125382,0.858326386
Os02g0465000,-0.096656091,0.858453595
Os04g0602900,0.076950971,0.858453595
Os03g0773100,-0.067755883,0.858453595
Os11g0703600,0.067281217,0.858453595
Os07g0619100,-0.097387821,0.858453595
Os02g0711200,-0.08103693,0.858453595
Os01g0851100,-0.123143875,0.858453595
Os01g0689600,-0.101207845,0.858476159
Os01g0785900,0.169541931,0.858476159
Os10g0500700,-0.048698968,0.858476159
Os08g0245400,-0.09251006,0.858476159
Os07g0294600,0.119540345,0.858476159
Os02g0811400,0.44361346,0.858476159
Os05g0163000,0.246389954,0.858476159
Os06g0531200,0.061666077,0.858476159
Os02g0575700,0.096896595,0.858476159
Os08g0529100,0.111703014,0.858476159
Os01g0831900,0.401917274,0.858476159
Os02g0226400,-0.179377695,0.858476159
Os11g0286800,0.297930533,0.858476159
Os12g0112600,-0.062665328,0.858476159
Os07g0486400,-0.488331449,1.0
Os05g0420600,0.091781202,0.858476159
Os04g0392700,-0.973726429,1.0
Os05g0379500,0.083532322,0.858476159
Os01g0383900,0.170385809,0.858476159
Os02g0453100,0.272950511,0.858499469
Os09g0468800,-0.081662812,0.858499469
Os01g0629000,0.257315837,0.858499469
Os12g0640200,-0.326096247,0.858503498
Os02g0437800,-0.051029786,0.858551817
Os06g0184834,-0.863531046,1.0
Os06g0699800,-0.189619336,0.858654174
Os05g0410900,-0.105773836,0.858654174
Os07g0152200,0.469315496,1.0
Os07g0122000,0.259303299,0.858654174
Os04g0421800,0.055608852,0.858654174
Os08g0244500,-0.183411558,0.858654174
Os03g0265300,0.049296866,0.858654174
Os06g0661766,0.118920248,0.858883074
Os07g0464600,0.110646931,0.858887448
Os04g0659800,0.095849845,0.858887448
Os06g0656400,0.119688395,0.858887448
Os03g0860900,-0.057444643,0.858910587
Os08g0501500,0.131051217,0.858914138
Os07g0297400,0.09371118,0.858959856
Os12g0568750,-0.131712726,0.858959856
Os08g0295000,-0.063324875,0.859028422
Os09g0246200,0.076950271,0.859128201
Os02g0565200,-0.074676317,0.859128201
Os02g0290600,-0.078264001,0.859128201
Os02g0816300,0.242112823,0.859277616
Os05g0187100,-0.173081317,0.859383755
Os06g0232300,0.109118022,0.859383755
Os03g0332900,-0.101738887,0.859383755
Os09g0108450,-0.329535696,0.859383755
Os06g0540050,-0.406183665,0.859383755
Os03g0602600,-0.13769948,0.859383755
Os02g0111500,0.195448973,0.859383755
Os01g0133832,0.133488974,0.85942928
Os07g0509200,0.089205115,0.85942928
Os02g0187200,-0.071553698,0.85942928
Os04g0398600,-0.054555297,0.85942928
Os08g0193100,0.150295363,0.85942928
Os03g0424800,0.084210983,0.85942928
Os11g0501000,0.084481415,0.85942928
Os03g0145200,-1.10996022,1.0
Os12g0100100,-0.06454663,0.85942928
Os02g0483500,-0.945330184,1.0
Os01g0349400,-0.072917521,0.85942928
Os12g0612500,0.124833342,0.85942928
Os07g0660000,-0.375868283,0.85942928
Os02g0750600,0.052308434,0.85942928
Os08g0433300,-0.113093466,0.85942928
Os01g0582600,-0.410113713,0.85942928
Os07g0627700,0.137727607,0.85942928
Os06g0681100,-0.248026621,0.85942928
Os07g0471000,-0.049345776,0.85942928
Os06g0275600,-0.078970975,0.85942928
Os01g0945650,0.486231799,0.85942928
Os04g0350700,0.09946351,0.859433477
Os10g0107200,1.342111312,1.0
Os05g0117600,-0.056849196,0.859471441
Os04g0417600,-0.137836504,0.859556519
Os08g0430500,0.096516917,0.859611121
Os01g0601000,0.966010907,1.0
Os04g0316800,0.966010907,1.0
Os05g0565500,-0.086313965,0.859611121
Os07g0125000,0.593218289,1.0
Os06g0474200,0.064510895,0.85967481
Os06g0683800,0.186727849,0.85967481
Os07g0596950,-0.970303719,1.0
Os11g0621200,-0.368590568,0.859756358
Os01g0131800,-0.082839604,0.859756358
Os10g0134500,0.713610953,1.0
Os03g0298400,-0.050086862,0.859786038
Os12g0267800,-0.475684403,1.0
Os07g0456400,-0.076968339,0.859929285
Os06g0241200,-0.222743853,0.859929285
Os01g0595300,-0.078200809,0.86005678
Os06g0603300,-0.11460512,0.86005678
Os08g0505250,-0.804759057,1.0
Os11g0138400,0.350116494,0.860182519
Os04g0571600,-0.305567858,0.860262281
Os07g0642300,-0.055230132,0.860262281
Os05g0291600,-0.492174757,1.0
Os10g0387000,0.075083379,0.86027298
Os06g0699050,0.392391811,0.860283168
Os09g0385900,-0.265806738,0.860283168
Os02g0209100,0.064309493,0.860283168
Os12g0169000,0.108095223,0.860283168
Os03g0237900,0.080260269,0.860283168
Os01g0852000,0.580122346,1.0
Os01g0783800,0.081628161,0.860284746
Os01g0111500,0.244770297,0.860284746
Os02g0742100,-0.056629819,0.860284746
Os02g0733800,-0.083807125,0.860284746
Os07g0213500,-0.074724202,0.860315529
Os04g0348400,0.095803587,0.860315529
Os06g0116800,0.048095459,0.860389812
Os08g0193600,0.783955733,1.0
Os07g0534500,-0.71567714,1.0
Os06g0583400,-0.191196775,0.860516288
Os01g0819800,-0.17678043,0.860516288
Os01g0799000,0.146477922,0.860516288
Os03g0264075,0.309027183,0.860516288
Os11g0588600,-0.05384016,0.860578742
Os07g0193800,0.110713538,0.860578742
Os11g0513900,-0.208670799,0.860677774
Os06g0105500,-0.088101973,0.860677774
Os05g0543200,0.067909287,0.860711641
Os11g0532200,0.256904526,0.860711641
Os02g0736300,0.087202899,0.860711641
Os03g0750800,-0.042756052,0.860711641
Os01g0964800,-0.092391742,0.860711641
Os12g0182366,-0.645271233,1.0
Os01g0827800,-0.211402638,0.860945359
Os01g0784500,0.065242051,0.86095336
Os01g0293200,-0.094996873,0.860978979
Os06g0318533,0.073231493,0.860978979
Os04g0350000,-0.082674298,0.860978979
Os01g0559100,0.08036051,0.860978979
Os03g0369000,0.132309131,0.860978979
Os05g0238200,0.07359884,0.860978979
Os08g0391700,0.117690223,0.860978979
Os12g0566400,0.073333138,0.860978979
Os07g0147550,0.768814427,1.0
Os04g0306750,-0.115299547,0.860978979
Os08g0234700,-0.142613208,0.860978979
Os12g0228400,-0.07574327,0.860978979
Os03g0103400,-0.136846434,0.860978979
Os08g0453800,-0.284953967,0.860978979
Os04g0555400,-0.048333516,0.860978979
Os05g0533301,-0.630274646,1.0
Os08g0399050,0.234816222,0.860978979
Os12g0131200,-0.20979359,0.860978979
Os01g0567400,0.076824809,0.860978979
Os09g0459800,0.084012129,0.860978979
Os01g0286500,-0.328467117,0.860978979
Os05g0196200,0.104968714,0.860978979
Os02g0260400,0.121198211,0.860978979
Os04g0135400,0.144018618,0.860978979
Os08g0198900,-0.102250773,0.860978979
Os11g0629600,0.080825135,0.860978979
Os01g0852500,0.060759146,0.860978979
Os01g0704000,-1.036990745,1.0
Os05g0129800,0.35452405,0.860978979
Os09g0309100,-0.072099671,0.860978979
Os08g0492500,0.302754541,0.860978979
Os05g0346500,0.066650896,0.860978979
Os07g0692200,0.162312256,0.860978979
Os08g0558000,-0.073231543,0.860978979
Os09g0267701,-1.096491944,1.0
Os09g0453100,-0.075191197,0.861158035
Os04g0445200,-0.080116907,0.861231008
Os01g0622700,-0.046649402,0.86127626
Os05g0447500,-0.132422965,0.86127626
Os06g0216100,0.321729926,0.861284091
Os07g0566800,-0.545903414,0.861355366
Os08g0188000,-0.094993997,0.861355366
Os09g0353200,0.287716219,0.861355366
Os04g0111225,0.768363684,1.0
Os12g0238000,0.09377614,0.861607557
Os12g0163700,0.425650272,0.861607557
Os03g0148700,-0.08145817,0.861607557
Os03g0339700,0.109125642,0.861607557
Os03g0837000,-0.23833432,0.861609578
Os04g0420500,0.128762697,0.861609578
Os07g0555300,0.093795176,0.861609578
Os05g0118900,-0.392329814,1.0
Os09g0314333,-0.07915661,0.861699216
Os04g0671100,0.073647407,0.861705089
Os08g0160901,-0.229309535,0.861705089
Os07g0151900,-0.405519228,0.861705089
Os08g0500000,0.07406703,0.861705169
Os09g0436900,-0.410234161,0.861705169
Os01g0737300,0.145828046,0.861713965
Os07g0204500,-0.058847109,0.861817976
Os04g0198733,0.113856759,0.861952043
Os09g0452300,-0.070482971,0.861952043
Os10g0518100,-0.058977607,0.861952043
Os10g0523000,-0.269079284,0.861967925
Os12g0106500,-0.437666633,1.0
Os04g0491350,-0.116152085,0.861967925
Os08g0550600,0.209293851,0.861977119
Os01g0155300,0.158163663,0.861984924
Os08g0335500,-0.130862316,0.861984924
Os01g0869600,0.101068898,0.861984924
Os04g0612700,0.869823891,1.0
Os01g0761400,-0.549192589,1.0
Os02g0237100,-0.153154826,0.861984924
Os02g0551801,-0.341600692,0.861984924
Os03g0339100,-0.04831283,0.861984924
Os04g0478600,-0.131386502,0.861984924
Os05g0150900,0.065473922,0.861984924
Os01g0699900,-0.178121476,0.862198455
Os03g0403100,0.067392943,0.862198455
Os01g0728100,-0.445412611,0.862341089
Os01g0736400,0.145963393,0.862404258
Os02g0657550,0.107790542,0.862423566
Os10g0501000,0.101060975,0.862518217
Os01g0328500,-0.067451536,0.862518217
Os04g0441700,0.637217542,1.0
Os10g0529300,0.191101085,0.862518217
Os10g0127700,-0.050350619,0.862518217
Os09g0521400,0.139646525,0.862518217
Os12g0507600,0.096911647,0.862573101
Os10g0404900,0.370652342,0.862573101
Os04g0368800,0.12840603,0.86259307
Os02g0614732,0.080792025,0.862609731
Os07g0228300,-0.926626434,1.0
Os05g0501325,-0.926626434,1.0
Os10g0420000,-0.077290868,0.862621072
Os09g0414701,0.408733637,1.0
Os07g0167500,-0.14129997,0.862669408
Os01g0352100,1.828483992,1.0
Os07g0657100,1.828483992,1.0
Os05g0215033,1.828483992,1.0
Os01g0631400,1.828483992,1.0
Os04g0419700,1.828483992,1.0
Os01g0613500,1.828483992,1.0
Os11g0569300,1.828483992,1.0
Os04g0314500,1.828483992,1.0
Os12g0465000,1.828483992,1.0
Os03g0746000,1.828483992,1.0
Os10g0494300,1.828483992,1.0
Os01g0234433,1.828483992,1.0
Os03g0710500,1.828483992,1.0
Os03g0841850,1.828483992,1.0
Os08g0114400,1.828483992,1.0
Os04g0463400,1.828483992,1.0
Os01g0195801,1.828483992,1.0
Os12g0103150,1.828483992,1.0
Os02g0161500,1.828483992,1.0
Os11g0603000,1.828483992,1.0
Os06g0237400,1.828483992,1.0
Os01g0965700,1.828483992,1.0
Os07g0175350,1.828483992,1.0
Os06g0658000,1.828483992,1.0
Os12g0284700,1.828483992,1.0
Os10g0468301,1.828483992,1.0
Os01g0516900,1.828483992,1.0
Os03g0723700,1.828483992,1.0
Os01g0236900,1.828483992,1.0
Os08g0566250,1.828483992,1.0
Os07g0567900,1.828483992,1.0
Os03g0796301,1.828483992,1.0
Os06g0561501,1.828483992,1.0
Os04g0289600,1.828483992,1.0
Os07g0585700,1.828483992,1.0
Os06g0179950,1.828483992,1.0
Os07g0143800,1.828483992,1.0
Os08g0122400,1.828483992,1.0
Os10g0407600,1.828483992,1.0
Os02g0728300,1.828483992,1.0
Os12g0242200,1.828483992,1.0
Os01g0869550,1.828483992,1.0
Os03g0663750,1.828483992,1.0
Os03g0247400,1.828483992,1.0
Os06g0528300,1.828483992,1.0
Os01g0926350,1.828483992,1.0
Os07g0499900,1.828483992,1.0
Os01g0288800,1.828483992,1.0
Os11g0126250,1.828483992,1.0
Os04g0689800,1.828483992,1.0
Os09g0314500,1.828483992,1.0
Os03g0814800,1.828483992,1.0
Os05g0477200,1.828483992,1.0
Os01g0697700,1.828483992,1.0
Os11g0181000,1.828483992,1.0
Os01g0244400,1.828483992,1.0
Os05g0152900,1.453566169,1.0
Os05g0311801,1.453566169,1.0
Os11g0340477,1.453566169,1.0
Os12g0559600,1.453566169,1.0
Os06g0730800,0.08767975,0.862846871
Os04g0692750,-0.055322482,0.863007863
Os02g0116100,0.157667781,0.863048827
Os08g0493800,0.145038053,0.863129766
Os03g0424000,-0.091857047,0.863243081
Os06g0251700,0.541062662,1.0
Os10g0560200,0.127535445,0.863243081
Os12g0131900,0.214577317,0.863243081
Os06g0167100,0.058285992,0.863243081
Os03g0690000,0.092565312,0.863243081
Os02g0731900,-0.32444661,0.863370276
Os07g0571700,0.091221616,0.863370276
Os05g0358400,0.052454873,0.863436324
Os03g0164700,-0.078036081,0.863436324
Os04g0185100,-0.108032366,0.863534664
Os03g0347200,0.054796752,0.863534664
Os11g0185800,0.217801344,0.863534664
Os03g0117800,0.108445021,0.863716862
Os05g0324700,0.512287187,0.863788023
Os07g0259400,1.114337541,1.0
Os02g0687200,-0.247004234,0.863925731
Os11g0634500,-0.084774183,0.863967688
Os04g0475300,-0.099535606,0.863972054
Os05g0172800,0.258749831,0.864113464
Os07g0682600,0.549423891,1.0
Os02g0639600,0.176376185,0.864211616
Os12g0506500,0.224272501,0.864223228
Os04g0475100,-1.056967354,1.0
Os01g0531300,-1.056967354,1.0
Os03g0148800,-0.089137676,0.864223228
Os02g0699466,0.085233627,0.864223228
Os01g0827700,-0.180058293,0.864294752
Os01g0743400,-0.087023673,0.864294752
Os03g0192600,0.114420702,0.864296375
Os01g0823951,0.211202375,0.864296375
Os02g0798501,0.61758285,1.0
Os08g0548900,0.061061135,0.864296375
Os06g0486400,-0.052480433,0.864381977
Os01g0547200,-0.066125359,0.864383249
Os04g0510500,-0.061184318,0.864383249
Os05g0543000,1.054613837,1.0
Os03g0129850,0.5339506,1.0
Os08g0120301,0.052670361,0.864552821
Os12g0615200,-0.344340681,0.864663968
Os09g0537600,0.080614497,0.864777029
Os05g0512100,-0.288109617,0.864777029
Os11g0312400,-0.567330022,1.0
Os07g0117200,-0.310278237,0.864782042
Os10g0479600,-0.073746331,0.864782042
Os03g0201200,-0.087645408,0.864782042
Os01g0833100,0.060076947,0.864782042
Os03g0144100,-0.118841565,0.86483021
Os11g0585200,-0.100279449,0.864867973
Os01g0638800,-0.335120111,0.864942659
Os09g0491852,-0.197210188,0.864942659
Os11g0569500,-0.147928621,0.864947191
Os03g0576400,0.160969969,0.864947191
Os04g0399000,-0.074477391,0.865030356
Os11g0533000,0.191071722,0.865030356
Os12g0133700,-0.111671962,0.865030356
Os08g0351700,-0.392011259,0.865030356
Os01g0180300,-0.117539487,0.865030356
Os07g0202400,-0.918618904,1.0
Os06g0589750,-0.918618904,1.0
Os01g0301100,-0.527232768,1.0
Os05g0500101,0.378247683,0.865030356
Os06g0691600,0.16069952,0.865030356
Os11g0130300,0.213498021,0.865030356
Os07g0106200,-0.097385315,0.865030356
Os07g0479500,0.592616278,1.0
Os10g0318700,0.262475715,0.865030356
Os03g0297100,0.097586444,0.865030356
Os03g0812200,-0.05986885,0.865030356
Os03g0577000,0.071548554,0.865041804
Os11g0708400,-0.0820758,0.865041804
Os05g0591700,-0.664225478,1.0
Os03g0746600,-0.068295953,0.865096282
Os03g0842501,-0.118454705,0.865096282
Os02g0292600,0.133480415,0.865096805
Os04g0488000,-0.051077898,0.865309819
Os12g0638700,-0.074631887,0.865309819
Os07g0205000,0.0455364,0.865309819
Os12g0511300,-0.066985983,0.865309819
Os06g0717600,0.16460561,0.865309819
Os01g0613900,0.079177564,0.865309819
Os03g0288600,-0.059122027,0.865309819
Os01g0115800,-0.127383872,0.865309819
