gene_id,log2FoldChange,padj
Os06g0638200,0.19883249,0.630786139
Os05g0385400,-0.260362565,0.630786139
Os11g0214400,1.092943382,0.630854444
Os10g0191000,-0.619972465,0.630854444
Os06g0191300,0.146603412,0.630854444
Os02g0537100,1.601633226,1.0
Os01g0895500,0.175661065,0.630952954
Os06g0490700,-2.295166803,1.0
Os03g0180400,0.109474799,0.631052429
Os08g0413500,-0.300376555,0.63132464
Os11g0158500,0.159237867,0.63132464
Os07g0679000,0.125587229,0.631350617
Os01g0881966,-0.27788937,0.631378934
Os11g0104400,-0.307075487,0.631378934
Os12g0417100,0.225648244,0.631378934
Os09g0499400,-0.708921898,0.631378934
Os03g0822100,-0.20955425,0.631396407
Os01g0759000,-0.300935753,0.631463462
Os03g0124500,0.235383848,0.631481566
Os06g0708200,-0.221507249,0.63148389
Os04g0277400,0.256432498,0.63157249
Os06g0630850,0.943490787,0.63157249
Os05g0127300,0.245148066,0.63157249
Os01g0100900,0.138349075,0.631733822
Os01g0819500,0.096385967,0.631792983
Os05g0119100,0.454801697,0.631826081
Os01g0635400,0.242842504,0.631842233
Os11g0572400,-0.153302632,0.63186057
Os01g0174300,0.206196957,0.631927544
Os01g0158200,-0.121356141,0.632008296
Os03g0184000,-0.124657638,0.632207465
Os07g0229100,0.208544493,0.632228116
Os09g0466100,-0.249071019,0.63250635
Os04g0443000,0.241975027,0.63250635
Os07g0569500,-0.223215676,0.632556562
Os11g0227200,-0.171383826,0.632556562
Os06g0613500,0.352086629,0.632577885
Os04g0402300,0.147556048,0.632682765
Os06g0471100,-0.280515359,0.632682765
Os08g0168700,0.517310823,0.632753664
Os04g0602400,-0.165922883,0.632753664
Os08g0288050,-0.127448038,0.632753664
Os09g0544900,0.131143777,0.632753664
Os03g0788250,0.323926045,0.632879365
Os10g0499400,-0.248029764,0.633096585
Os03g0766500,-0.430688922,0.633096585
Os01g0550200,0.182899016,0.633096585
Os04g0387900,-1.151231295,0.633096585
Os07g0641800,-0.115878338,0.633174803
Os10g0524100,0.135101994,0.633174803
Os01g0721400,0.858204901,0.633174803
Os11g0582000,0.565805188,0.633174803
Os02g0196800,0.134432041,0.633174803
Os01g0391800,0.289591055,0.633186174
Os06g0292301,0.348963474,0.633232591
Os03g0441601,-0.191889558,0.633236047
Os12g0628500,-0.101305189,0.633236047
Os01g0342500,0.900181685,0.633236047
Os03g0764000,0.251589362,0.633236047
Os11g0191400,0.151278734,0.633248608
Os04g0571200,-0.262932373,0.63329609
Os05g0218981,1.506961258,1.0
Os08g0326900,-0.316437767,0.633305761
Os10g0540800,0.253153708,0.633305761
Os12g0238900,0.151648861,0.633305761
Os01g0612500,-0.264439667,0.633377101
Os03g0199500,0.6849846,0.633377101
Os06g0579800,0.559587079,0.633384007
Os03g0570300,-0.144197089,0.633535235
Os11g0650600,-0.619016247,0.633547655
Os12g0155300,-0.181222498,0.633547655
Os12g0441700,-0.174801107,0.633629474
Os01g0583100,-0.121036414,0.633629474
Os02g0696600,-0.13351412,0.633942314
Os09g0260900,-1.364597701,1.0
Os03g0666200,0.108325299,0.634006541
Os12g0414900,-0.450064427,0.634006541
Os03g0347800,-0.197637013,0.634006541
Os06g0468400,-0.190795968,0.634006541
Os03g0790000,0.692829586,0.634029672
Os07g0668800,-0.211804562,0.634029672
Os04g0470100,-0.133635146,0.634029672
Os04g0545200,0.169991109,0.634029672
Os03g0360300,-0.429018481,0.634029672
Os03g0194400,-0.138035935,0.634029672
Os07g0111400,-0.271343332,0.634033301
Os09g0320400,1.825882268,1.0
Os06g0144000,-0.203732904,0.63420279
Os11g0664500,-0.216018223,0.634248636
Os02g0654500,-0.138641297,0.634393563
Os03g0405100,-0.144872609,0.634444658
Os11g0637100,0.329988306,0.634668178
Os04g0220400,0.985015766,0.634670193
Os09g0473883,0.253568649,0.634741395
Os10g0406900,0.29021007,0.634770166
Os02g0827400,-1.79053458,1.0
Os07g0584000,0.142743521,0.634770166
Os02g0617300,0.120296884,0.634770166
Os07g0577900,-0.209836276,0.634984853
Os03g0377600,-0.447531521,0.635002111
Os08g0407200,0.098973542,0.635107993
Os10g0162832,-0.176769517,0.635109755
Os10g0193100,-0.372157003,0.635156796
Os07g0458500,-0.15946708,0.635344453
Os02g0775900,-1.349883007,1.0
Os03g0397600,0.46413554,0.635727641
Os11g0620500,0.924148239,0.635727641
Os12g0516700,-0.136552659,0.635727641
Os01g0527400,-0.114948617,0.635758568
Os02g0694100,0.30784408,0.635758568
Os01g0761100,0.179091522,0.635758568
Os06g0243900,0.381794741,0.635758568
Os02g0786500,-0.648643515,0.635796019
Os03g0687200,-0.152180932,0.635796019
Os09g0520550,-0.649689741,0.635796019
Os07g0634000,0.486618523,0.635867972
Os11g0152400,-0.428602455,0.635867972
Os03g0138100,-0.119352334,0.635928921
Os06g0102800,0.156331046,0.636012538
Os09g0103700,0.11174455,0.636012538
Os08g0546500,-0.570581756,0.63618269
Os02g0554000,0.102304552,0.636278006
Os08g0477600,-0.246234414,0.63640285
Os02g0241650,-1.162592092,1.0
Os06g0231050,-0.275424654,0.63643845
Os06g0165500,0.505922008,0.63643845
Os01g0945650,0.961440469,0.63643845
Os07g0606000,0.869365503,0.63643845
Os09g0363800,0.151782043,0.63643845
Os05g0528000,0.167612714,0.636477481
Os06g0253600,-0.223937084,0.636477481
Os02g0193900,-0.155679826,0.636477481
Os09g0540150,1.334693501,1.0
Os02g0489800,0.26229207,0.636507799
Os10g0202900,-0.983765865,0.636518066
Os05g0104650,0.239271192,0.636625474
Os01g0948200,0.15840517,0.636628181
Os03g0797800,-0.336524684,0.636628181
Os04g0593600,-0.167695229,0.636628181
Os02g0192300,0.257718118,0.636796872
Os08g0440500,0.143767297,0.636850583
Os04g0539100,0.174384451,0.636850583
Os01g0527700,-0.108173968,0.636947893
Os06g0662550,-0.714658246,0.636947893
Os06g0151200,-0.133947792,0.636964582
Os01g0709750,-0.481258708,0.636964582
Os02g0656100,0.213480215,0.636964582
Os02g0101300,0.661290118,0.63726261
Os01g0891601,-0.933172102,0.63726261
Os11g0109600,1.027816566,0.63726261
Os04g0446750,-0.258155483,0.637411118
Os05g0196100,0.150186353,0.637470964
Os05g0463600,-0.113712172,0.637489448
Os06g0505700,-0.368159576,0.637506628
Os12g0511600,-0.230432669,0.637561224
Os11g0666200,0.290292081,0.637819266
Os04g0535400,-0.141757489,0.637870601
Os04g0564300,-0.285246164,0.637870601
Os02g0131600,0.186242857,0.637870601
Os12g0197600,-0.212078702,0.63788714
Os04g0674200,-0.148925976,0.63788714
Os03g0411300,0.182792625,0.63788714
Os05g0583200,-0.352219039,0.63788714
Os03g0645000,-0.261565759,0.637899655
Os08g0162000,0.111873221,0.63797356
Os02g0819700,0.167611967,0.63810656
Os09g0531701,0.942906706,0.638472417
Os05g0249100,-0.92642782,0.638472417
Os08g0203700,0.221295877,0.638472417
Os08g0421400,-0.171844033,0.638472417
Os01g0662800,-0.364031502,0.638472417
Os11g0598200,0.338072424,0.638472417
Os07g0100300,-0.202987521,0.638472417
Os03g0712200,-0.307112314,0.638472417
Os07g0625400,-0.693951023,0.638472417
Os02g0205000,-0.166342103,0.638472417
Os06g0575100,0.900533078,0.638593956
Os01g0129600,0.261795808,0.638676247
Os08g0167500,-0.84526777,0.638676247
Os05g0419500,-0.136730163,0.638885206
Os01g0670100,0.168697747,0.638885206
Os07g0298400,-1.507965889,1.0
Os04g0645200,0.26021074,0.638937335
Os04g0636900,-0.108232301,0.638937335
Os06g0570600,1.501387252,1.0
Os10g0127700,0.128734997,0.63905029
Os03g0106400,-0.254452628,0.63905029
Os05g0473900,0.103291749,0.63905029
Os05g0593800,0.104601699,0.63905029
Os02g0670500,0.118518757,0.63905029
Os11g0156401,-0.19624587,0.639124764
Os01g0333600,1.804624936,1.0
Os08g0444100,0.127417863,0.639371451
Os07g0596950,-2.905249215,1.0
Os09g0487150,-2.905249215,1.0
Os08g0421300,-2.905249215,1.0
Os06g0526400,-2.905249215,1.0
Os10g0110425,-1.348809267,1.0
Os09g0573200,0.102546653,0.639777652
Os02g0815400,-0.564959382,0.639777652
Os04g0376100,-0.197917171,0.639777652
Os08g0430800,-0.198521374,0.639790216
Os03g0295500,-0.144091523,0.639790216
Os01g0933400,-0.181669557,0.639790216
Os05g0427200,0.146208001,0.639790216
Os01g0862800,0.744520446,0.639840112
Os12g0613200,-0.107495821,0.639867056
Os02g0607500,-1.153772039,1.0
Os09g0273950,-0.223224955,0.639867115
Os09g0439400,0.132924101,0.639867115
Os04g0630000,-0.135732566,0.639881704
Os05g0536250,-0.965980033,0.639956951
Os07g0521500,0.22210819,0.640008853
Os08g0526100,-0.60645308,0.640078104
Os01g0888022,-1.860108203,1.0
Os07g0669800,-0.1099992,0.640078104
Os01g0882100,-0.537924845,0.640078104
Os08g0363800,0.162886765,0.640078104
Os01g0840700,-0.275955917,0.640102025
Os07g0511900,0.111956821,0.640156203
Os05g0358200,0.216154056,0.640470278
Os05g0315700,-1.338231166,1.0
Os01g0158400,0.314876677,0.640542423
Os05g0305900,0.149177446,0.640542423
Os09g0280600,-0.143033286,0.640542423
Os04g0469500,0.198090272,0.64072077
Os04g0449000,-0.227386197,0.64072077
Os05g0155500,0.117734048,0.64072077
Os08g0300300,-0.161777464,0.641013147
Os07g0659800,0.294767301,0.641090274
Os11g0425800,-0.154454876,0.641090274
Os05g0349400,-0.786452633,0.641096297
Os09g0482840,-1.406659021,1.0
Os09g0386500,-0.114469232,0.64110576
Os01g0343300,-0.123701213,0.641131753
Os03g0355300,-0.171469852,0.641131753
Os05g0463800,-0.11129376,0.641131753
Os12g0614900,-0.300148838,0.641221895
Os08g0101400,0.112308306,0.641268871
Os06g0165300,-0.555288449,0.641268871
Os11g0648400,-0.395472127,0.64139745
Os07g0673801,0.188499462,0.641412883
Os06g0208200,0.240616987,0.641412883
Os06g0298000,-0.312253641,0.641412883
Os12g0621000,-0.343987472,0.641412883
Os03g0196800,-0.151781411,0.641412883
Os03g0151500,-0.567073925,0.641573846
Os04g0590400,0.121106763,0.641745501
Os04g0592500,-0.190190584,0.641787718
Os06g0613000,-0.6135916,0.641794525
Os01g0974800,-0.116238041,0.641810429
Os02g0491400,-0.099872143,0.641810429
Os11g0638900,0.119310248,0.641831941
Os01g0838400,-0.228735616,0.641831941
Os09g0327100,-0.383001978,0.641916549
Os02g0230875,0.162766749,0.642118789
Os05g0111100,-0.248008658,0.642118789
Os10g0378100,-0.792596004,0.642389907
Os04g0636800,0.136455134,0.642389907
Os04g0415600,-0.448112325,0.642527918
Os02g0256100,0.244619141,0.642528564
Os05g0177800,-0.824469737,0.642651633
Os04g0389500,-0.138981669,0.642651633
Os08g0260800,-1.148410835,0.642651633
Os04g0174850,0.197452583,0.642651633
Os11g0242300,0.56461177,0.642651633
Os03g0736000,-0.120546536,0.642704872
Os10g0511900,0.129983617,0.642831733
Os02g0580100,-0.13820768,0.642898299
Os01g0297200,-0.222158949,0.642898299
Os03g0246900,0.223121892,0.642898299
Os06g0610600,-0.773762696,0.642898299
Os05g0456200,-0.849691001,0.642903375
Os10g0209700,0.669756247,0.642903375
Os03g0163400,0.384991378,0.642978005
Os05g0533400,0.35956823,0.642978005
Os01g0895300,-0.190542721,0.643043151
Os03g0837900,-0.375284776,0.643043151
Os01g0867200,-0.153098594,0.643043151
Os06g0228200,-0.185064013,0.643178814
Os09g0516200,0.149180634,0.643178814
Os12g0135850,-0.306628685,0.643199816
Os02g0662300,-0.608212547,0.643252263
Os10g0400200,0.301490158,0.643401164
Os01g0949750,-0.205495272,0.643410692
Os03g0581650,-0.17937835,0.643420341
Os03g0225300,0.162534692,0.643459735
Os01g0868000,0.387224903,0.643459735
Os11g0151600,-0.179331994,0.643471088
Os08g0151900,0.722439953,0.643487022
Os01g0603300,-0.293282054,0.643487022
Os08g0288400,0.314923157,0.643487022
Os10g0363600,0.138253905,0.643540941
Os02g0485000,0.356676806,0.643540941
Os07g0659300,-0.211257975,0.643540941
Os08g0566100,0.529258209,0.643543893
Os09g0134900,-0.145040607,0.643543893
Os02g0804400,0.275592694,0.643543893
Os12g0640700,-0.107218398,0.643554657
Os02g0665000,-0.146324418,0.643558461
Os11g0285000,0.46578946,0.643618952
Os08g0188151,0.425623366,0.643705705
Os03g0429800,0.104621439,0.643998453
Os06g0201500,0.835215477,0.644016493
Os02g0465500,0.180774112,0.644016493
Os02g0568600,0.464770679,0.644016493
Os02g0503350,0.713584363,0.644016493
Os02g0459400,0.796592182,0.644016493
Os08g0546400,-0.177312903,0.644016493
Os08g0499700,0.306157028,0.644016493
Os07g0657400,0.568411067,0.644133158
Os06g0256900,-0.548347826,0.644133158
Os10g0524300,0.205227389,0.644202181
Os01g0825000,0.235463953,0.644266489
Os01g0673900,-0.17410574,0.644266489
Os12g0489400,0.205324053,0.644336748
Os05g0590000,-0.841048224,0.644336748
Os10g0462200,0.125022092,0.64435494
Os09g0412400,-0.21932773,0.644628358
Os05g0578750,-0.80174934,0.644628358
Os07g0281000,-0.139865395,0.644628358
Os02g0218550,0.913414799,0.644643489
Os02g0702600,-0.245222204,0.644808638
Os12g0125800,0.265645703,0.644983654
Os11g0208400,-1.140251951,0.645065986
Os07g0159700,-0.332086356,0.645138051
Os06g0704450,0.317131998,0.645237255
Os04g0653300,-1.226478661,1.0
Os05g0132000,0.303153416,0.645237255
Os11g0654000,-0.448151056,0.645268877
Os07g0661600,0.147829516,0.645484697
Os01g0823300,0.186840152,0.645484697
Os07g0574400,0.170974655,0.645484697
Os10g0178200,0.23372323,0.645542646
Os10g0531400,-0.281820744,0.645542646
Os03g0839100,-0.123447546,0.645542646
Os12g0233400,0.12655554,0.645542646
Os03g0742900,-0.228084919,0.645542646
Os03g0616500,0.281407152,0.645542646
Os03g0695600,0.11191009,0.645542646
Os04g0578000,0.208162839,0.645542646
Os07g0658200,-0.147001673,0.645542646
Os07g0123300,-0.21561815,0.645542646
Os07g0194300,-0.650240825,0.645542646
Os11g0704550,-0.186580596,0.645542646
Os02g0259900,0.338180173,0.645670455
Os04g0627900,-0.803025957,0.645876363
Os09g0513700,0.139508,0.645941519
Os01g0133600,-0.514480354,0.645959774
Os01g0693400,0.356438456,0.645959774
Os02g0103300,1.269704928,1.0
Os04g0357500,2.832873334,1.0
Os10g0521550,2.832873334,1.0
Os09g0281850,2.832873334,1.0
Os02g0691650,2.832873334,1.0
Os11g0490800,-0.16730417,0.646156299
Os07g0558000,0.112812331,0.646156299
Os11g0692000,-0.189058069,0.646165181
Os01g0750500,-0.168732852,0.646165181
Os03g0418000,0.336439049,0.646183914
Os02g0580800,-0.148116832,0.646225576
Os03g0129200,0.111093655,0.646242007
Os04g0570800,0.126420132,0.64630684
Os01g0279900,-0.164471279,0.64630684
Os04g0552300,0.206758044,0.646478285
Os04g0671800,0.103844597,0.646672372
Os03g0422200,1.083050625,0.646848657
Os04g0196200,-1.383282278,1.0
Os01g0566100,0.157718758,0.646949949
Os05g0220900,0.149017272,0.646966369
Os03g0214600,0.097811985,0.647060523
Os03g0789200,0.115815399,0.647179502
Os01g0305900,0.878992459,0.647179502
Os03g0755625,-0.724967119,0.647242452
Os03g0261950,0.213172051,0.647429458
Os02g0804300,-0.158236388,0.647506995
Os10g0119300,-0.176279636,0.647506995
Os07g0163800,0.111017554,0.647506995
Os08g0501700,0.175986009,0.647506995
Os02g0745250,-1.508669106,1.0
Os05g0164200,-0.284514527,0.647506995
Os11g0602300,-0.190070891,0.647506995
Os11g0172300,0.258517473,0.647559056
Os10g0522200,0.37911014,0.647559056
Os08g0491100,0.219231298,0.647569938
Os05g0423200,-0.162656617,0.647646035
Os03g0831550,-1.14971754,1.0
Os08g0332400,-1.442280987,1.0
Os11g0672900,-1.442280987,1.0
Os11g0132501,-0.139592408,0.647842286
Os08g0512100,0.4230572,0.648148981
Os05g0149500,0.255683739,0.64820569
Os06g0644600,0.15006951,0.64820569
Os07g0608300,0.108625034,0.64820569
Os12g0245000,0.209698673,0.648250959
Os11g0247500,0.312643548,0.648502937
Os03g0146300,0.170377353,0.648502937
Os03g0788300,-0.129399552,0.648576045
Os05g0168800,0.250320933,0.648654924
Os12g0106900,0.101540364,0.648711729
Os04g0508900,-0.156918395,0.648735343
Os10g0514400,-2.867298884,1.0
Os06g0224775,-2.867298884,1.0
Os08g0240566,-2.867298884,1.0
Os08g0119900,-2.867298884,1.0
Os01g0648225,-0.671718545,0.649020548
Os09g0464000,-0.55912495,0.64904926
Os07g0573600,0.216327095,0.649190383
Os04g0581400,0.367853871,0.649190383
Os04g0513000,0.177510564,0.649190383
Os04g0581100,0.241241587,0.649190383
Os07g0210000,0.232934172,0.649190383
Os08g0107500,-0.117363235,0.649190383
Os11g0481200,0.116984023,0.649190383
Os02g0599151,0.321003374,0.649190383
Os06g0320801,0.19545458,0.649223572
Os01g0182500,-0.180923062,0.649223572
Os03g0572300,0.1308887,0.649227103
Os01g0719125,-0.625001473,0.649269636
Os05g0430800,-0.190644682,0.649269636
Os05g0198700,-0.175906667,0.649269636
Os01g0128800,0.145867273,0.649269636
Os02g0834000,0.11381821,0.649269636
Os03g0117200,-0.13221058,0.649269636
Os02g0832600,0.149590349,0.649269636
Os05g0541400,-0.647362657,0.649269636
Os06g0663600,-0.193484619,0.649269636
Os06g0664400,0.177377476,0.649373667
Os02g0592400,-0.180682879,0.649469311
Os04g0370300,0.231706284,0.649511899
Os07g0556500,-1.027034881,0.649518698
Os04g0382100,0.135943469,0.649542485
Os05g0390800,0.137917185,0.649542485
Os06g0155900,-0.181590947,0.649542485
Os09g0505100,-0.164673241,0.649764979
Os08g0215300,-0.181223113,0.649764979
Os01g0134200,-0.387520605,0.649866396
Os05g0231100,0.209043758,0.649866396
Os04g0244500,0.158289829,0.649920837
Os01g0825700,0.146785112,0.649920837
Os07g0669000,0.284273901,0.649920837
Os01g0907300,0.129809778,0.650075135
Os11g0129800,0.215240847,0.650133591
Os10g0533150,1.235852053,1.0
Os04g0359900,0.539634959,0.650188173
Os01g0766600,0.120970114,0.650188173
Os08g0561700,0.136968142,0.650188173
Os12g0620400,0.135451632,0.650188173
Os10g0580700,-0.14385356,0.650188173
Os01g0774200,0.534075613,0.650188173
Os10g0496000,-0.162412077,0.650298415
Os01g0901000,0.102110258,0.650298415
Os08g0274700,-0.132378879,0.650298415
Os07g0132500,2.815701911,1.0
Os03g0115800,2.815701911,1.0
Os01g0870100,-0.109746915,0.650329203
Os02g0635600,0.160720558,0.650329203
Os01g0177200,0.108169122,0.650329203
Os11g0102200,-0.3765175,0.650329203
Os12g0292900,-0.229542329,0.650329203
Os04g0421850,0.161412568,0.650393503
Os01g0881500,0.171359848,0.650403669
Os06g0570100,-0.171403982,0.650403669
Os02g0831800,-0.129488513,0.650403669
Os07g0474700,-0.14328172,0.650403669
Os09g0495200,-0.196775783,0.6504381
Os04g0515400,0.269970961,0.650635504
Os06g0233000,0.203164052,0.650724254
Os04g0530500,0.225813583,0.650724254
Os02g0649900,0.69011337,0.650724254
Os02g0503700,1.298020537,0.650724254
Os06g0556451,1.259658439,1.0
Os02g0518000,0.353731105,0.650724254
Os12g0145500,-0.168251298,0.650724254
Os07g0463100,-0.117342499,0.650724254
Os05g0542300,-1.657872321,1.0
Os04g0642300,2.844996009,1.0
Os02g0207900,2.844996009,1.0
Os09g0462000,2.844996009,1.0
Os12g0228325,2.844996009,1.0
Os12g0624400,2.844996009,1.0
Os09g0568600,2.844996009,1.0
Os05g0209200,2.844996009,1.0
Os12g0572400,-0.149711148,0.650833779
Os03g0272300,-0.128027195,0.650862871
Os02g0719600,-1.221486765,1.0
Os05g0274950,-1.221486765,1.0
Os06g0167600,0.120895373,0.651367324
Os12g0264500,-0.112201675,0.651384893
Os09g0572200,-0.233298432,0.651384893
Os03g0190100,-0.182104135,0.651384893
Os05g0382400,-2.823723673,1.0
Os06g0140900,0.137262462,0.651446222
Os10g0559833,-1.029923367,1.0
Os02g0580900,0.284055798,0.651550255
Os01g0506100,-0.191738723,0.651550255
Os06g0479200,-0.106284453,0.651550255
Os02g0205100,-0.169061503,0.651550255
Os02g0726300,0.211972681,0.651550255
Os02g0466400,0.301662929,0.65168474
Os09g0246500,-0.2616537,0.65168474
Os08g0100700,-0.130307552,0.651779978
Os03g0257500,0.256828946,0.651779978
Os04g0441700,1.400007079,1.0
Os06g0673300,-0.180922305,0.651850783
Os01g0810700,-0.520049449,0.651850783
Os11g0112000,-0.174702757,0.651850783
Os03g0307100,0.11700381,0.651858588
Os01g0392100,-0.186706353,0.651858588
Os05g0466200,-0.804349021,0.6518937
Os01g0289950,-0.223278959,0.651920836
Os02g0259850,0.405267749,0.652082505
Os09g0413500,-0.198471436,0.652082505
Os02g0768800,0.171784471,0.652127172
Os08g0230900,0.343442421,0.652145622
Os02g0114700,-0.150027169,0.652145622
Os12g0218600,-0.695675908,0.652231075
Os02g0819400,-0.461407441,0.652463285
Os03g0280000,0.118199822,0.65247868
Os04g0466700,0.172390804,0.65247868
Os01g0714100,0.152434672,0.65247868
Os01g0912900,0.356139144,0.65247868
Os01g0143800,0.177108772,0.65247868
Os05g0145000,0.118368718,0.65247868
Os10g0439166,-2.254694799,1.0
Os12g0610300,0.212053481,0.6525277
Os03g0206300,-0.214942136,0.652628793
Os01g0590900,-0.12993466,0.652747255
Os10g0578700,-1.180653399,1.0
Os07g0147800,-0.151793645,0.652747255
Os07g0587250,1.684036674,1.0
Os01g0103000,-0.238377533,0.652747255
Os01g0807900,0.145593075,0.652747255
Os04g0545000,-1.216965503,1.0
Os07g0131500,2.836447665,1.0
Os01g0234001,2.836447665,1.0
Os04g0372100,2.836447665,1.0
Os07g0501600,2.836447665,1.0
Os03g0591300,-0.259632192,0.652884386
Os02g0623932,1.817441943,1.0
Os10g0413900,2.187142156,1.0
Os09g0482660,-0.518976185,0.653274487
Os02g0121900,0.263204744,0.653274487
Os11g0602900,-0.156285298,0.653446288
Os03g0152800,0.126601469,0.653446288
Os01g0855600,-0.38239235,0.653487147
Os01g0722800,-0.15020834,0.653487147
